auth,co,val,val_sum,val_norm
内田康夫,有川浩,0.18181818181818182,56.13864680316211,0.04461675916128626
内田百閒,金井美恵子,0.16666666666666666,0.29390798786653183,0.15114863970072404
内田百閒,稲垣足穂,0.16666666666666666,0.7625517680190355,0.13362497740228102
内田百閒,寺山修司,0.125,0.6618983921433382,0.10263323818467257
内田百閒,澁澤龍彦,0.125,1.8406795983976176,0.08239432148740851
内田百閒,椎名誠,0.08333333333333333,0.41796032879983025,0.07290593831958211
内田百閒,塩野七生,0.08333333333333333,0.43798767840734687,0.07250217570751727
内田百閒,夢野久作,0.20833333333333334,18.827280344752182,0.06785726607383714
内田百閒,筒井康隆,0.20833333333333334,24.88131129798225,0.06279259407002968
内田百閒,野坂昭如,0.08333333333333333,1.1705981860369516,0.061359275741046715
内田百閒,大槻ケンヂ,0.08333333333333333,1.7116484912908032,0.05598914088390568
内藤了,五十嵐貴久,0.23529411764705882,1.5918399990027874,0.16105377556780395
内藤了,三津田信三,0.17647058823529413,2.744258235138371,0.10393376765865044
内藤了,坂東眞砂子,0.11764705882352941,0.5329853153382565,0.09978166881406603
内藤了,知念実希人,0.23529411764705882,9.067208452321866,0.09538167795700038
内藤了,貫井徳郎,0.17647058823529413,3.796713505110556,0.09416251892323692
内藤了,綾辻行人,0.29411764705882354,32.67545671697358,0.08246593768417576
内藤了,江戸川乱歩,0.23529411764705882,27.78932587689215,0.06884018839310686
内藤了,住野よる,0.17647058823529413,10.841293300830978,0.06768864465600477
内藤了,山田悠介,0.11764705882352941,4.263788443690302,0.06053841709277477
内藤了,貴志祐介,0.17647058823529413,25.531346081399935,0.05281842192347175
円地文子,太宰治,1.0,47.34206811371459,0.255543421905306
円地文子,谷崎潤一郎,0.6666666666666666,23.765197063386022,0.20346783866545834
円地文子,筒井康隆,0.6666666666666666,24.88131129798225,0.200936301024095
円城塔,伊藤計劃,0.3181818181818182,23.075302557038327,0.0978983086719722
円城塔,大江健三郎,0.13636363636363635,8.440756160620708,0.056529650910505866
円城塔,安部公房,0.1590909090909091,16.593351317454445,0.05373408216227759
円城塔,神林長平,0.09090909090909091,3.360365414389621,0.05037122595936579
円城塔,太宰治,0.18181818181818182,47.34206811371459,0.04646244034641927
円城塔,野﨑まど,0.045454545454545456,0.045454545454545456,0.04471304563878909
円城塔,伊坂幸太郎,0.18181818181818182,59.30297453520922,0.044050681394849016
円城塔,舞城王太郎,0.09090909090909091,5.866117492744569,0.04228434982719316
円城塔,筒井康隆,0.13636363636363635,24.88131129798225,0.04110060702765579
円城塔,森見登美彦,0.13636363636363635,36.031055819773144,0.03728722947670046
冲方丁,伊藤計劃,0.17757009345794392,23.075302557038327,0.05463483714937834
冲方丁,森見登美彦,0.17757009345794392,36.031055819773144,0.04855471003508035
冲方丁,小野不由美,0.17757009345794392,38.544794031145045,0.04773430602734666
冲方丁,上橋菜穂子,0.12149532710280374,22.832044881448617,0.03749103519877629
冲方丁,田中芳樹,0.102803738317757,13.540441578705448,0.0368653257836901
冲方丁,野崎まど,0.056074766355140186,1.9168355453500738,0.03656267406359894
冲方丁,辻村深月,0.14018691588785046,43.84774799802103,0.03649872773105096
冲方丁,京極夏彦,0.1308411214953271,40.303044056309304,0.03478248201302793
冲方丁,米澤穂信,0.11214953271028037,27.144117441933485,0.03301817349795983
冲方丁,西尾維新,0.08411214953271028,12.578660241177797,0.03083682245103555
凪良ゆう,住野よる,0.3898305084745763,10.841293300830978,0.14952689299716307
