title,co,val
薬指の標本,そして五人がいなくなる,0.04838709677419355
薬指の標本,銀河英雄伝説,0.04838709677419355
薬指の標本,魍魎の匣,0.04838709677419355
薬指の標本,山尾悠子,0.04838709677419355
薬指の標本,ラピスラズリ,0.04838709677419355
薬指の標本,沈黙,0.04838709677419355
薬指の標本,星の王子さま,0.04838709677419355
薬指の標本,不夜城,0.03225806451612903
薬指の標本,すべて真夜中の恋人たち,0.03225806451612903
薬指の標本,海辺のカフカ,0.03225806451612903
薬指の標本,センセイの鞄,0.03225806451612903
薬指の標本,流しの下の骨,0.03225806451612903
薬指の標本,永遠の0,0.03225806451612903
薬指の標本,秘密の花園,0.03225806451612903
薬指の標本,湯本香樹実,0.03225806451612903
薬指の標本,斜陽,0.03225806451612903
薬指の標本,マチネの終わりに,0.03225806451612903
薬指の標本,G・バタイユ,0.03225806451612903
薬指の標本,新世界より,0.03225806451612903
薬指の標本,千早茜,0.03225806451612903
薬指の標本,カズオ・イシグロ,0.03225806451612903
薬指の標本,西の魔女が死んだ,0.03225806451612903
薬指の標本,今村夏子,0.03225806451612903
薬指の標本,コンビニ人間,0.03225806451612903
薬指の標本,砂の女,0.03225806451612903
薬指の標本,ハーモニー,0.03225806451612903
薬指の標本,喋々喃々,0.03225806451612903
薬指の標本,私の男,0.03225806451612903
薬指の標本,杜子春,0.03225806451612903
薬指の標本,アゴタ・クリストフ,0.03225806451612903
薬指の標本,モモ,0.03225806451612903
薬指の標本,ナラタージュ,0.03225806451612903
薬指の標本,レ・ミゼラブル,0.03225806451612903
薬指の標本,嗤う伊右衛門,0.03225806451612903
薬指の標本,左近の桜,0.03225806451612903
薬指の標本,十二国記,0.03225806451612903
薬指の標本,六番目の小夜子,0.03225806451612903
薬指の標本,ガルシア=マルケス,0.03225806451612903
銀河鉄道の夜,銀河鉄道の夜,1.0
銀河鉄道の夜,星の王子さま,0.10328638497652583
銀河鉄道の夜,こころ,0.09389671361502347
銀河鉄道の夜,人間失格,0.08450704225352113
銀河鉄道の夜,魍魎の匣,0.07042253521126761
銀河鉄道の夜,檸檬,0.06103286384976526
銀河鉄道の夜,サン・テグジュペリ,0.056338028169014086
銀河鉄道の夜,モモ,0.056338028169014086
銀河鉄道の夜,蜜蜂と遠雷,0.051643192488262914
銀河鉄道の夜,キッチン,0.051643192488262914
銀河鉄道の夜,はてしない物語,0.051643192488262914
銀河鉄道の夜,西の魔女が死んだ,0.051643192488262914
銀河鉄道の夜,新世界より,0.046948356807511735
銀河鉄道の夜,宮澤賢治,0.04225352112676056
銀河鉄道の夜,夜は短し歩けよ乙女,0.04225352112676056
銀河鉄道の夜,薬指の標本,0.04225352112676056
銀河鉄道の夜,十二国記,0.03755868544600939
銀河鉄道の夜,トールキン,0.03755868544600939
銀河鉄道の夜,エンデ,0.03755868544600939
銀河鉄道の夜,指輪物語,0.03755868544600939
銀河鉄道の夜,カミュ,0.03755868544600939
銀河鉄道の夜,夢十夜,0.03755868544600939
銀河鉄道の夜,NO.6,0.03286384976525822
銀河鉄道の夜,姑獲鳥の夏,0.03286384976525822
銀河鉄道の夜,重力ピエロ,0.03286384976525822
銀河鉄道の夜,舟を編む,0.03286384976525822
銀河鉄道の夜,月魚,0.03286384976525822
銀河鉄道の夜,人間椅子,0.03286384976525822
銀河鉄道の夜,夜のピクニック,0.03286384976525822
銀河鉄道の夜,海辺のカフカ,0.03286384976525822
銀河鉄道の夜,金閣寺,0.03286384976525822
銀河鉄道の夜,深夜特急,0.028169014084507043
銀河鉄道の夜,斜陽,0.028169014084507043
銀河鉄道の夜,ドグラ・マグラ,0.028169014084507043
銀河鉄道の夜,ねじまき鳥クロニクル,0.028169014084507043
銀河鉄道の夜,飛ぶ教室,0.028169014084507043
銀河鉄道の夜,キノの旅,0.028169014084507043
銀河鉄道の夜,天体議会,0.028169014084507043
銀河鉄道の夜,カラマーゾフの兄弟,0.028169014084507043
銀河鉄道の夜,春琴抄,0.028169014084507043
銀河鉄道の夜,ケストナー,0.028169014084507043
銀河鉄道の夜,桜の森の満開の下,0.023474178403755867
銀河鉄道の夜,宵山万華鏡,0.023474178403755867
銀河鉄道の夜,容疑者Xの献身,0.023474178403755867
銀河鉄道の夜,家守綺譚,0.023474178403755867
銀河鉄道の夜,高瀬舟,0.023474178403755867
銀河鉄道の夜,ノルウェイの森,0.023474178403755867
銀河鉄道の夜,ダレン・シャン,0.023474178403755867
銀河鉄道の夜,川村元気,0.023474178403755867
銀河鉄道の夜,女生徒,0.023474178403755867
銀河鉄道の夜,星の王子様,0.023474178403755867
銀河鉄道の夜,終末のフール,0.023474178403755867
銀河鉄道の夜,有頂天家族,0.023474178403755867
銀河鉄道の夜,ゲド戦記,0.023474178403755867
銀河鉄道の夜,村山早紀,0.023474178403755867
銀河鉄道の夜,変身,0.023474178403755867
銀河鉄道の夜,オーデュボンの祈り,0.023474178403755867
銀河鉄道の夜,屍鬼,0.023474178403755867
銀河鉄道の夜,春にして君を離れ,0.018779342723004695
銀河鉄道の夜,少女地獄,0.018779342723004695
銀河鉄道の夜,ぼくは勉強ができない,0.018779342723004695
銀河鉄道の夜,氷菓,0.018779342723004695
銀河鉄道の夜,森鴎外,0.018779342723004695
銀河鉄道の夜,風が強く吹いている,0.018779342723004695
銀河鉄道の夜,トルストイ,0.018779342723004695
銀河鉄道の夜,ゾラ,0.018779342723004695
銀河鉄道の夜,獣の奏者,0.018779342723004695
銀河鉄道の夜,夏への扉,0.018779342723004695
銀河鉄道の夜,不思議の国のアリス,0.018779342723004695
銀河鉄道の夜,赤毛のアン,0.018779342723004695
銀河鉄道の夜,夜市,0.018779342723004695
